Date,HDFCBANK,ICICIBANK,SBIN,KOTAKBANK,AXISBANK,TCS,INFY,WIPRO,HCLTECH,TECHM,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,APOLLOHOSP,NIFTY50
31-01-2023,771.5524292,811.8018188,523.4829102,345.1385803,869.2970581,3088.895264,1406.644165,186.5432892,1000.514587,925.4013062,998.2885742,847.6915283,990.6878662,3253.86792,4215.037598,17662.15039
01-02-2023,783.1245728,827.4640503,498.7510071,347.8701172,854.9849854,3134.557129,1422.556274,188.2036285,1009.341125,933.3789063,979.3747559,853.0531006,1004.410278,3294.647949,4221.72168,17616.30078
02-02-2023,771.4802856,837.173645,499.4603271,351.2696838,866.1554565,3182.425781,1452.500488,191.500946,1024.943237,926.9057617,972.3303223,856.6994019,997.8410645,3206.462646,4190.871582,17610.40039
03-02-2023,798.1610718,842.9310913,514.6873169,354.9683228,880.2680054,3202.566406,1466.853516,190.7759857,1021.867493,922.0279541,992.1610107,854.3959351,994.9213867,2830.90332,4210.778809,17854.05078
06-02-2023,794.7688599,833.0751343,515.8222046,348.3287048,880.3179321,3182.011475,1439.752441,189.2559509,1021.466064,916.6031494,987.5289917,852.6707764,1002.22052,2726.523682,4279.214844,17764.59961
07-02-2023,795.9476318,832.1481323,517.4299316,353.9913025,876.7772217,3193.599854,1432.9198,187.3149872,1005.908508,913.9591675,971.1723633,870.451355,1003.68042,2699.876953,4274.164063,17721.5
08-02-2023,795.8514404,838.3446045,519.9362793,352.017395,869.4467163,3237.329834,1458.69104,190.2381439,1020.84198,921.7999878,984.8809204,879.7728271,1011.271423,2747.184082,4349.087891,17871.69922
09-02-2023,794.1914673,840.0036011,520.9293213,353.0940857,865.4074097,3256.41333,1482.994995,190.9630737,1022.045715,926.3131104,978.8530884,879.7140503,994.1428223,2770.837158,4347.155762,17893.44922
10-02-2023,797.3430786,833.2214355,523.057312,353.3233643,864.9586182,3253.378174,1475.245239,189.7938232,994.6747437,927.5439453,978.6585083,882.0861206,1005.529419,2759.157715,4373.847656,17856.5
13-02-2023,797.944519,830.0988159,508.3506165,353.6723022,856.8301392,3202.658203,1437.551392,187.3617706,992.3120117,914.0047607,987.0684204,887.0065918,994.5807495,2721.812744,4316.800293,17770.90039
14-02-2023,805.3304443,844.3948364,511.5189209,352.984436,868.4493408,3218.936523,1461.213379,189.4664307,1003.411926,922.711792,978.8043823,889.6922607,1000.809326,2739.920654,4227.863281,17929.84961
